"ID","Process","Mesh","Date","Time","Latitude","Longitude","Genus","Species","Division","LifeStage","Zooppl","AvgTemp","AvgSpc","AvgDO","AvgTurb","AvgDepth"
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Ceriodaphnia","","Cladocera","Adult",0.08142312163,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Daphnia","","Cladocera","Adult",0.68700758876,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Simocephalus","","Cladocera","Adult",0.0101778902,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Calanoid","","Copepoda","Copepodid",0.0050889451,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Hesperodiaptomus","franciscanus","Copepoda","Adult",0.02544472551,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Sinocalanus","doerri","Copepoda","Adult",0.39693771795,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Copepod","","Copepoda","Nauplii",0.00254447255,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Ostracoda","","Ostracoda","Adult",0.0101778902,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Cephalodella","","Rotifera","Adult",0.00254447255,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Clitellata","","Annelida","",0.00254447255,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Veliger","","Mollusca","",0.01781130786,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Nematoda","","Nematoda","",0.01781130786,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Chironomidae","","Insecta","",0.00046794897,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Bosmina","","Cladocera","Adult",0.06130131571,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Daphnia","","Cladocera","Adult",0.36780789426,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Ilyocryptus","","Cladocera","Adult",0.12260263142,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Calanoid","","Copepoda","Copepodid",6.13013157104,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Cyclopoid","","Copepoda","Copepodid",1.7777381556,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Diacyclops","thomasi","Copepoda","Adult",0.42910920997,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Harpacticoida","","Copepoda","Adult",0.24520526284,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Hesperodiaptomus","franciscanus","Copepoda","Adult",0.12260263142,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.06130131571,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Sinocalanus","doerri","Copepoda","Adult",4.16848946831,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Copepod","","Copepoda","Nauplii",2.68704100531,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Ostracoda","","Ostracoda","Adult",0.33715723641,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Brachionus","","Rotifera","Adult",0.54149495544,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Synchaeta","","Rotifera","Adult",0.03065065786,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Clitellata","","Annelida","",0.06130131571,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW10S-4","BSA",150,2013-03-12,"9:49:00",38.271132,-121.688252,"Nematoda","","Nematoda","",0.0204337719,13.549999715,334.2000122,9.880000113,14.5,1.539999962
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Ceriodaphnia","","Cladocera","Adult",0.06346694004,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Daphnia","","Cladocera","Adult",0.38080164025,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Acanthocyclops","vernalis","Copepoda","Adult",0.19040082013,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Calanoid","","Copepoda","Copepodid",6.1562931841,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Cyclopoid","","Copepoda","Copepodid",5.96589236397,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Diacyclops","thomasi","Copepoda","Adult",1.01547104068,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Halicyclops","","Copepoda","Adult",0.12693388008,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Hesperodiaptomus","franciscanus","Copepoda","Adult",0.06346694004,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Sinocalanus","doerri","Copepoda","Adult",2.0944090214,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Skistodiaptomus","pallidus","Copepoda","Adult",0.06346694004,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Copepod","","Copepoda","Nauplii",6.18802665412,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Ostracoda","","Ostracoda","Adult",0.23800102516,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Brachionus","","Rotifera","Adult",1.16620502328,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Conochilus","","Rotifera","Adult",0.04760020503,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-12-SW11S-5","BSA",150,2013-03-12,"10:11:00",38.250251,-121.683416,"Veliger","","Mollusca","",0.02380010252,13.5,261.90000915,9.4000000955,19.25,1.919999957
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Alona","","Cladocera","Adult",0.00479281644,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Bosmina","","Cladocera","Adult",0.00479281644,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Daphnia","","Cladocera","Adult",0.0479281644,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Calanoid","","Copepoda","Copepodid",1.01128426876,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Cyclopoid","","Copepoda","Copepodid",0.08147787947,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Diacyclops","thomasi","Copepoda","Adult",0.01437844932,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Limnoithona","tetraspina","Copepoda","Adult",0.00479281644,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Sinocalanus","doerri","Copepoda","Adult",0.3019474357,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Copepod","","Copepoda","Nauplii",0.60772912455,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Ostracoda","","Ostracoda","Adult",0.00383425315,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Brachionus","","Rotifera","Adult",0.00383425315,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NW26S-7","BSA",150,2013-03-14,"11:31:00",38.277664,-121.688889,"Euchlanis","","Rotifera","Adult",0.00191712658,16.5,363.44999695,11.03999996,30.050001145,0.959999979
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Bosmina","","Cladocera","Adult",0.00306743919,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Ceriodaphnia","","Cladocera","Adult",0.00051123987,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Daphnia","","Cladocera","Adult",0.00664611825,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Calanoid","","Copepoda","Copepodid",0.05674762507,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Cyclopoid","","Copepoda","Copepodid",0.00715735812,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Diacyclops","thomasi","Copepoda","Adult",0.00051123987,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Halicyclops","","Copepoda","Adult",0.00051123987,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Harpacticoida","","Copepoda","Adult",0.0015337196,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.00357867906,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Sinocalanus","doerri","Copepoda","Adult",0.04038794937,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Copepod","","Copepoda","Nauplii",0.02558359496,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Ostracoda","","Ostracoda","Adult",7.920618e-05,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Brachionus","","Rotifera","Adult",0.00031682471,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Amphipoda","","Arthropoda","",7.920618e-05,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE6S-1","BSA",150,2013-03-14,"8:18:00",38.277575,-121.674612,"Coleoptera","","Insecta","",7.920618e-05,15.35000038,334.8999939,9.21999979,NA,1.820000052
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Alona","","Cladocera","Adult",6.6331769146,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Bosmina","","Cladocera","Adult",19.8995307438,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Ceriodaphnia","","Cladocera","Adult",3.3165884573,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Daphnia","","Cladocera","Adult",56.38200377409,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Acanthocyclops","vernalis","Copepoda","Adult",3.3165884573,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Calanoid","","Copepoda","Copepodid",397.99061487592,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Cyclopoid","","Copepoda","Copepodid",192.36213052336,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Diacyclops","thomasi","Copepoda","Adult",36.48247303029,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Harpacticoida","","Copepoda","Adult",36.48247303029,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Hesperodiaptomus","franciscanus","Copepoda","Adult",13.2663538292,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Leptodiaptomus","siciloides","Copepoda","Adult",3.3165884573,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Pseudodiaptomus","forbesi","Copepoda","Adult",3.3165884573,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Sinocalanus","doerri","Copepoda","Adult",66.33176914599,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Skistodiaptomus","pallidus","Copepoda","Adult",6.6331769146,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Copepod","","Copepoda","Nauplii",718.16343997451,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Ostracoda","","Ostracoda","Adult",23.54634229425,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Nematoda","","Nematoda","",2.41206433258,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-03-14-NE8S-3","BSA",150,2013-03-14,"9:14:00",38.299778,-121.674356,"Corixidae","","Insecta","",0.06317311347,17.30000019,569,8.2350001335,58.5,0.959999979
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Alona","","Cladocera","Adult",2.44269364378,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Bosmina","","Cladocera","Adult",62.28868791627,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Ceriodaphnia","","Cladocera","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Chydorus","","Cladocera","Adult",24.42693643775,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Daphnia","","Cladocera","Adult",8.54942775321,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Eurycercus","","Cladocera","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Ilyocryptus","","Cladocera","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Scapholeberis","","Cladocera","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Acanthocyclops","vernalis","Copepoda","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Calanoid","","Copepoda","Copepodid",109.92121396989,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Cyclopoid","","Copepoda","Copepodid",45.18983240984,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Diacyclops","thomasi","Copepoda","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Sinocalanus","doerri","Copepoda","Adult",37.86175147852,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Copepod","","Copepoda","Nauplii",120.09910415228,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Ostracoda","","Ostracoda","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Asplanchna","","Rotifera","Adult",0.4071156073,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Brachionus","","Rotifera","Adult",9.36365896781,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Euchlanis","","Rotifera","Adult",1.22134682189,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Hydrachnidia","","Arthropoda","",0.4071156073,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-04-04-SW16S-5","BSA",150,2013-04-04,"11:16:00",38.264224,-121.688594,"Gastropoda","","Mollusca","",0.4071156073,17.34999943,227.1999969,9.349999905,18.40000057,2.400000095
"2013-05-16-NE18S-8","BSA",150,2013-05-16,"12:36:00",38.283561,-121.669175,"Bosmina","","Cladocera","Adult",0.00254219775,18.39999962,160.75,9.550000191,40.65000153,0.720000029
"2013-05-16-NE18S-8","BSA",150,2013-05-16,"12:36:00",38.283561,-121.669175,"Calanoid","","Copepoda","Copepodid",0.05719944932,18.39999962,160.75,9.550000191,40.65000153,0.720000029
"2013-05-16-NE18S-8","BSA",150,2013-05-16,"12:36:00",38.283561,-121.669175,"Cyclopoid","","Copepoda","Copepodid",0.00635549437,18.39999962,160.75,9.550000191,40.65000153,0.720000029
"2013-05-16-NE18S-8","BSA",150,2013-05-16,"12:36:00",38.283561,-121.669175,"Halicyclops","","Copepoda","Adult",0.00127109887,18.39999962,160.75,9.550000191,40.65000153,0.720000029
"2013-05-16-NE18S-8","BSA",150,2013-05-16,"12:36:00",38.283561,-121.669175,"Limnoithona","tetraspina","Copepoda","Adult",0.00127109887,18.39999962,160.75,9.550000191,40.65000153,0.720000029
