"bottle.ID","Date","genus","species","division","notes","NetRadius_cm","TowVolume_L","TotalSampleVolume_mL","Aliquot_mL","CountFactor","NumberIndividualsCounted","NumberPerLiter","BiomassFactor","SpeciesBiomass_ugdwL","file_name","Station"
"West Sac",2017-09-26,"nauplii",NA,"Copepoda","na",15.24,200.160461820211,233,1,1.16406605920647,49,57.0392369011169,0.158470314297494,9.03902579900921,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"West Sac",2017-09-26,"Asplanchna","spp.","Rotifera","na",15.24,200.160461820211,233,1,1.16406605920647,11,12.8047266512711,1.79096674893125,22.9328396615804,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"West Sac",2017-09-26,"Conochilus","spp.","Rotifera","na",15.24,200.160461820211,233,1,1.16406605920647,12,13.9687927104776,0.0077785294444,0.10865666540117,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"West Sac",2017-09-26,"Keratella","cochlearis","Rotifera","na",15.24,200.160461820211,233,1,1.16406605920647,1,1.16406605920647,0.0020078806,0.00233730565739912,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"West Sac",2017-09-26,"Keratella","tropica","Rotifera","na",15.24,200.160461820211,233,1,1.16406605920647,1,1.16406605920647,0.0904670683136,0.105309643699775,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"West Sac",2017-09-26,"Trichocerca","multicrinis","Rotifera","na",15.24,200.160461820211,233,1,1.16406605920647,1,1.16406605920647,0.10963028076,0.127616888893992,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","WSP"
"Prospect",2017-09-26,"Ceriodaphnia","spp.","Cladocera","na",15.24,333.600769700352,208,20,0.0311749880233835,5,0.155874940116918,1.62734663183616,0.253662558786929,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","Pro"
"Prospect",2017-09-26,"calanoid","copepodid","Copepoda","na",15.24,333.600769700352,208,20,0.0311749880233835,129,4.02157345501647,1.21487567907913,4.88571178212975,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","Pro"
"Prospect",2017-09-26,"cyclopoid","copepodid","Copepoda","na",15.24,333.600769700352,208,20,0.0311749880233835,1,0.0311749880233835,1.14788512520793,0.0357853050305773,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","Pro"
"Prospect",2017-09-26,"Pseudodiaptomus","forbesi","Copepoda","na",15.24,333.600769700352,208,20,0.0311749880233835,23,0.717024724537821,2.31048884258965,1.65667762590555,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","Pro"
"Prospect",2017-09-26,"nauplii",NA,"Copepoda","na",15.24,333.600769700352,208,20,0.0311749880233835,42,1.30934949698211,0.279032315193144,0.365350821539896,"20190115 - UC DAVIS - SACRAMENTO ZOOPS - SEP 2017 - FINAL.xlsx","Pro"
"NL16",2017-12-18,"Alona","guttata","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,0.838170425180819,0.00218300696034041,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Bosmina","longirostris","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,26,0.0677167545688648,1.35150274121777,0.0915193794261919,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Ceriodaphnia","spp.","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,12,0.0312538867240915,0.821197686793405,0.025665619481127,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Chydorus","sphaericus","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,22,0.057298792327501,0.739837621874888,0.0423918022518814,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Daphnia","pulex","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,13.822079738153,0.0359994762022994,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Graptoleberis","testudinaria","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,0.690791726235132,0.00179916053014104,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Monospilus","dispar","Cladocera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,1.49348367149345,0.00388976412442803,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"ostracod",NA,"Ostracoda","na",15.24,578.241334147277,250,166,0.00260449056034095,2,0.00520898112068191,1.6564177697389,0.00862824889053196,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Acanthocyclops","vernalis","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,4,0.0104179622413638,4.08498132743868,0.0425571812259324,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"calanoid","copepodid","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,16,0.0416718489654553,2.85258969039843,0.118872686738698,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"cyclopoid","copepodid","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,69,0.179709848663526,0.779505846496924,0.140084877706296,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Diacyclops","thomasi","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,1.51554027465868,0.00394721033916507,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Ilyocryptus","sp.","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,0.0751682779195615,0.000195775070278583,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Leptodiaptomus","siciloides","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,3.73873747246755,0.00973750645463474,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Paracyclops","chiltoni","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,2,0.00520898112068191,1.41614849908244,0.00737669079580248,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Pseudodiaptomus","forbesi","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,38,0.0989706412929563,3.70389737886294,0.366577098869365,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Sinocalanus","doerri","Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,8,0.0208359244827276,3.73873747246755,0.077900051637078,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"nauplii",NA,"Copepoda","na",15.24,578.241334147277,250,166,0.00260449056034095,8,0.0208359244827276,0.0266514657680721,0.000555307928097551,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Asplanchna","sp.","Rotifera","na",15.24,578.241334147277,250,166,0.00260449056034095,10,0.0260449056034095,0.990010628337501,0.0257847333614224,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Conochilus","spp.","Rotifera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,0.0153482393064,3.99743443913728e-05,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Kellicottia","longispina","Rotifera","na",15.24,578.241334147277,250,166,0.00260449056034095,1,0.00260449056034095,0.0052044265152,1.35548797308266e-05,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"NL16",2017-12-18,"Synchaeta","spp.","Rotifera","na",15.24,578.241334147277,250,166,0.00260449056034095,6,0.0156269433620457,0.058549798296,0.000914954381830794,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","16"
"RB34",2017-12-18,"Alona","guttata","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,4,0.0185514242672005,0.690791726235132,0.0128151703936597,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Bosmina","longirostris","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,12,0.0556542728016014,0.821260395624364,0.0457066500992295,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Camptocercus","sp.","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,8,0.037102848534401,2.56055757635395,0.0950039799190733,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Ceriodaphnia","spp.","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,16,0.0742056970688019,1.09623888396366,0.0813471705384489,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Chydorus","sphaericus","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,16,0.0742056970688019,0.632169391851656,0.0469105703879127,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Daphnia","spp.","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,5,0.0231892803340006,5.92842153796773,0.137475828982061,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Graptoleberis","testudinaria","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,5,0.0231892803340006,3.330063326463,0.0772217720073251,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Monospilus","dispar","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,5,0.0231892803340006,1.66470102897323,0.0386032188331594,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Pleuroxus","denticulatus","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,1,0.00463785606680012,1.54861788428386,0.00718226684978106,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Pseudochydorus","globosus","Cladocera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,1,0.00463785606680012,1.3354085506006,0.00619343264805975,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"ostracod",NA,"Ostracoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,2,0.00927571213360024,3.330063326463,0.0308887088029301,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"calanoid","copepodid","Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,7,0.0324649924676008,0.910419821463469,0.029556772646166,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"cyclopoid","copepodid","Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,50,0.231892803340006,1.07795360522939,0.249969683387108,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Eucyclops","spp.","Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,5,0.0231892803340006,4.08498132743868,0.0947277771611334,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"harpacticoid",NA,"Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,1,0.00463785606680012,1.15589515176986,0.00536087534222067,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Macrocyclops","albidus","Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,4,0.0185514242672005,20.3562824291904,0.37763803184687,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Pseudodiaptomus","forbesi","Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,15,0.0695678410020018,4.19415685025788,0.291778436896196,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"nauplii",NA,"Copepoda","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,18,0.0834814092024021,0.321518163334463,0.026840789359329,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Asplanchna","spp.","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,7,0.0324649924676008,0.5631572994641,0.0182828974851764,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"bdelloid",NA,"Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,9,0.0417407046012011,0.5595712247125,0.0233568971940568,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Brachionus","calyciflorus","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,2,0.00927571213360024,0.18823880625,0.00174604897914755,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Euchlanis","spp.","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,2,0.00927571213360024,0.058549798296,0.000543091074474054,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Kellicottia","longispina","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,1,0.00463785606680012,0.0040087336179,1.85919295299631e-05,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Keratella","cochlearis","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,1,0.00463785606680012,0.0098647173878,4.57511393842769e-05,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"RB34",2017-12-18,"Synchaeta","spp.","Rotifera","High algae and detritus.",15.24,600.481385460634,259,93,0.00463785606680012,3,0.0139135682004004,0.033882985125,0.000471433224369839,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","34"
"NL44",2017-12-18,"Alona","costata","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,19,0.0720506268612722,2.07741133284109,0.149678788779912,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Bosmina","longirostris","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,10,0.0379213825585643,0.608674623592541,0.0230817832549429,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Camptocercus","sp.","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,1,0.00379213825585643,4.00608122494235,0.0151916138691721,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Ceriodaphnia","spp.","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,6,0.0227528295351386,0.311882143786536,0.00709620125262862,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Chydorus","sphaericus","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,29,0.109972009419836,0.670362336615321,0.0737210931969636,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Daphnia","sp.","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,4,0.0151685530234257,6.12780592791319,0.0929499491348137,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Graptoleberis","testudinaria","Cladocera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,17,0.0644663503495593,1.05304858288383,0.0678861988792956,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"ostracod",NA,"Ostracoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,1,0.00379213825585643,0.505722478256528,0.0019177695566431,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"calanoid","copepodid","Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,8,0.0303371060468514,1.91404136649826,0.0580664759135182,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"cyclopoid","copepodid","Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,69,0.261657539654094,1.53715218277643,0.402207458219201,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Diacyclops","thomasi","Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,6,0.0227528295351386,1.85782920753286,0.0422708712643968,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"harpacticoid",NA,"Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,1,0.00379213825585643,0.72708549988553,0.00275720873939441,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Pseudodiaptomus","forbesi","Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,12,0.0455056590702771,2.88530289113469,0.13129760967846,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"nauplii",NA,"Copepoda","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,15,0.0568820738378464,0.18910471667181,0.0107566684568109,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Asplanchna","spp.","Rotifera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,1,0.00379213825585643,0.7566336622592,0.00286925945632187,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"bdelloid",NA,"Rotifera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,3,0.0113764147675693,0.0286735389083,0.000326202071474857,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Brachionus","calyciflorus","Rotifera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,3,0.0113764147675693,0.2117430565536,0.00240887683550663,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Conochilus","unicornis","Rotifera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,5,0.0189606912792821,0.0037587524832,7.12685454291904e-05,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL44",2017-12-18,"Synchaeta","spp.","Rotifera","High detritus.",15.24,889.602052534272,280,83,0.00379213825585643,4,0.0151685530234257,0.049323586939,0.00074816744378977,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","44"
"NL56",2017-12-18,"Alona","guttata","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,5,0.03952474055384,0.919681073761741,0.0363501558327098,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Bosmina","longirostris","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,3,0.023714844332304,0.663166134634188,0.0157268816493055,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Ceriodaphnia","spp.","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,1,0.007904948110768,1.52501894801836,0.0120551956520231,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Chydorus","sphaericus","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,4,0.031619792443072,1.05611760067132,0.0333942193287024,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Graptoleberis","testudinaria","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,5,0.03952474055384,2.73956726877013,0.108280685527932,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Leydigia","sp.","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,5,0.03952474055384,3.330063326463,0.131619889006308,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Macrothrix","sp.","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,1,0.007904948110768,0.116864986166232,0.000923811651609682,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Pleuroxus","denticulatus","Cladocera","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,1,0.007904948110768,2.62134488796639,0.0207215953198013,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"ostracod",NA,"Ostracoda","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,1,0.007904948110768,0.761943968604384,0.00602312753513029,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
"NL56",2017-12-18,"Acanthocyclops","vernalis","Copepoda","High algae and detritus.",15.24,689.441590714061,218,40,0.007904948110768,3,0.023714844332304,5.35604729796525,0.127017827907703,"20190116 - UC DAVIS - SACRAMENTO ZOOPS - DEC 2017 - FINAL.xlsx","56"
